Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Quinzel Perry,Calls - Joe del Rosario,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Sydney Ireland,Calls - Emily Murnane
001cv00000AuX7i,"Village Of Liverpool, NY",New York,Municipality,Mihir Shah,2295,,Tier 3,0.75,43.1025,-76.2048,1bda3d28-374a-49e2-a8ac-e868ec4d6395,,,,,,,,,,,,,,,,,,
001cv00000AuX7o,"Village Of Pulaski, NY",New York,Municipality,Alicia Gopal,2297,,Tier 3,0.75,43.567,-76.1277,e6d85800-ab65-4ffd-8215-6ed19b8e9ab6,,,,,,,,,,,,,,,,,,
001cv00000AuX7p,"Town Of Machias, NY",New York,Municipality,Ben Laddis,2297,,Tier 3,0.75,42.4192,-78.4946,929d561a-f10b-465a-a867-f32e456fa328,,,,,,,,,,,,,,,,,,
001cv00000AuX7w,"Town Of Lyme, NY",New York,Municipality,Mihir Shah,2299,,Tier 3,0.75,44.0362,-76.2479,ea175443-0822-4b37-9057-ad403d6a3a2c,,,,,,,,,,,,,,,,,,
001cv00000AuX8l,"Village Of Frankfort, NY",New York,Municipality,Ben Laddis,2315,,Tier 3,0.75,43.039,-75.0704,1a682b4e-7e06-4474-8786-3bb80449b128,,,,,,,,,,,,,,,,,,
001cv00000AuX9D,"Town Of Nichols, NY",New York,Municipality,Mihir Shah,2328,,Tier 3,0.75,42.0217,-76.3669,8b4b9b5b-ac05-48ec-9cfb-32011e3d2d1a,,,,,,,,,,,,,,,,,,
001cv00000AuX9M,"Town Of Laurens, NY",New York,Municipality,Alicia Gopal,2331,,Tier 3,0.75,42.5297,-75.1312,cdc74903-1d62-4e92-ad50-a62d9ac7ec17,,,,,,,,,,,,,,,,,,
001cv00000AuX9T,"Town Of Chemung, NY",New York,Municipality,Ben Laddis,2332,,Tier 3,0.75,42.0084,-76.6238,c9ef906a-cda4-4415-ba1d-540344d7933c,,,,,,,,,,,,,,,,,,
001cv00000AuXAb,"Town Of De Kalb, NY",New York,Municipality,Mihir Shah,2362,,Tier 3,0.75,44.499,-75.3427,c1748cc7-18e2-49f6-a6f2-15a17494ccfc,,,,,,,,,,,,,,,,,,
001cv00000AuXAw,"Town Of Addison, NY",New York,Municipality,Alicia Gopal,2369,,Tier 3,0.75,42.1392,-77.229,64991a0b-f838-4f50-ab7f-99e60d982a03,,,,,,,,,,,,,,,,,,
001cv00000AuXBJ,"Town Of Otisco, NY",New York,Municipality,Ben Laddis,2379,Open Opportunity,Tier 3,0.75,42.8601,-76.218,d92c3784-9f94-4d11-bb90-536e6f295b74,Open,Initial Interest,Top of Funnel,Ben Laddis,,3/4/2026,,,3,2026-03-17,,3,,,,,,
001cv00000AuXEm,"Town Of Randolph, NY",New York,Municipality,Alicia Gopal,2452,,Tier 3,0.75,42.1622,-78.9753,49fc3b7c-fa44-42d0-9294-5853705f5837,,,,,,,,,,,,,,,,,,
001cv00000AuXEn,"Town Of Chesterfield, NY",New York,Municipality,Mihir Shah,2452,,Tier 3,0.75,44.4473,-73.463,c31f36b9-5a4c-4c74-9f7f-554663fd3f80,,,,,,,,,,,,,,,,,,
001cv00000AuXNL,"Town Of Fleming, NY",New York,Municipality,Mihir Shah,2466,,Tier 3,0.75,42.8617,-76.5741,0cfdaf6d-5d37-4006-87af-a98127fae3d1,,,,,,,,,,,,,,,,,,
001cv00000AuXNM,"Town Of Alexander, NY",New York,Municipality,Ben Laddis,2466,,Tier 3,0.75,42.8996,-78.2704,6f3ed511-a808-45c2-a079-88f20b3290a9,,,,,,,,,,,,,,,,,,
001cv00000AuXNk,"Town Of Groveland, NY",New York,Municipality,Ben Laddis,2474,,Tier 3,0.75,42.6647,-77.7699,d08cae4d-dd27-4cd2-83db-19f1e5368e16,,,,,,,,,,,,,,,,,,
001cv00000AuXOK,"Village Of Whitehall, NY",New York,Municipality,Mihir Shah,2485,,Tier 3,0.75,43.5556,-73.4037,6b8b24e8-2a24-44b0-b98b-382c1f36133a,,,,,,,,,,,,,,,,,,
001cv00000AuXON,"Town Of Richmondville, NY",New York,Municipality,Alicia Gopal,2486,,Tier 3,0.75,42.6344,-74.5638,e7826871-b639-42c2-ac04-ef299abd4660,,,,,,,,,,,,,,,,,,
001cv00000AuXOU,"Village Of Gowanda, NY",New York,Municipality,Mihir Shah,2488,,Tier 3,0.75,42.4631,-78.9359,bfcae605-7db9-43dc-bd0e-0034e4dbca4e,,,,,,,,,,,,,,,,,,
001cv00000AuXOV,"Town Of Northampton, NY",New York,Municipality,Ben Laddis,2488,,Tier 3,0.75,43.1906,-74.1827,d5cb7ae3-6791-47b5-9bd2-4ce7a39a4ba2,,,,,,,,,,,,,,,,,,
001cv00000AuXOg,"Village Of Attica, NY",New York,Municipality,Ben Laddis,2493,,Tier 3,0.75,42.8642,-78.2803,c3edf482-15c7-487f-ab6f-bead2fadf5f3,,,,,,,,,,,,,,,,,,
001cv00000AuXOh,"Town Of New Berlin, NY",New York,Municipality,Alicia Gopal,2493,,Tier 3,0.75,42.6243,-75.3323,3d94d4bf-14f9-414a-adaf-4831638c82d3,,,,,,,,,1,2026-02-20,1,,,,,,,
001cv00000AuXOq,"Town Of Barker, NY",New York,Municipality,Alicia Gopal,2496,,Tier 3,0.75,42.2847,-75.9231,6b2156e9-e775-4e4f-9e8a-acc768c489e8,,,,,,,,,,,,,,,,,,
001cv00000AuXPH,"Town Of Catlin, NY",New York,Municipality,Ben Laddis,2510,Nurture,Tier 3,0.75,42.2467,-76.8952,fb2a8818-3abb-4c2c-bcad-5cde861c3aca,Open,Proposal,Mid Funnel,Ben Laddis,4/30/2026,4/29/2026,"$5,000",,11,2026-04-30,,11,,,,,,
001cv00000AuXPO,"Village Of Piermont, NY",New York,Municipality,Ben Laddis,2512,,Tier 3,0.75,41.042,-73.9182,aade060f-1a15-4f57-8471-5a1903fad64b,,,,,,,,,,,,,,,,,,
001cv00000AuXTS,"Town Of New Lebanon, NY",New York,Municipality,Mihir Shah,2527,Nurture,Tier 3,0.75,42.4643,-73.3968,6741a636-3dc8-4b45-b3cb-d5f8095da1d3,Closed Lost,,,Alicia Gopal,5/11/2026,4/20/2026,,,2,2026-05-11,1,,,,,1,,
001cv00000AuXTX,"Village Of Lewiston, NY",New York,Municipality,Alicia Gopal,2529,,Tier 3,0.75,43.1726,-79.0359,a8afe66f-a7c9-4ed8-bb92-0543bf65cc59,,,,,,,,,,,,,,,,,,
001cv00000AuXTc,"Town Of Pierrepont, NY",New York,Municipality,Ben Laddis,2532,,Tier 3,0.75,44.5423,-75.0119,1a951076-ce9f-43ea-aa00-b7c005df6b01,,,,,,,,,,,,,,,,,,
001cv00000AuXTf,"Town Of Glen, NY",New York,Municipality,Alicia Gopal,2533,,Tier 3,0.75,42.8942,-74.3446,0d6c6bca-89ff-49ec-90d5-32099d9a1b0c,,,,,,,,,,,,,,,,,,
001cv00000AuXTs,"Village Of Blasdell, NY",New York,Municipality,Mihir Shah,2541,,Tier 3,0.75,42.7973,-78.8234,015b9bf9-a48b-402a-9ead-684ee923495f,,,,,,,,,,,,,,,,,,
001cv00000AuXTx,"Town Of Yates, NY",New York,Municipality,Ben Laddis,2542,,Tier 3,0.75,43.3266,-78.3888,5ea25f78-df00-4233-bedd-b3998fc15af4,,,,,,,,,,,,,,,,,,
001cv00000AuXU0,"Town Of Sheridan, NY",New York,Municipality,Mihir Shah,2544,,Tier 3,0.75,42.4884,-79.2373,fba2d182-ad09-4467-86d0-e8b42ca805a1,,,,,,,,,,,,,,,,,,
001cv00000AuXUE,"Village Of Skaneateles, NY",New York,Municipality,Alicia Gopal,2551,,Tier 3,0.75,42.947,-76.429,6ee84631-9fc4-437e-96bc-d39903f3c28e,,,,,,,,,,,,,,,,,,
001cv00000AuXUN,"Village Of Corinth, NY",New York,Municipality,Ben Laddis,2555,,Tier 3,0.75,43.2445,-73.8323,8ba98d37-7849-484f-96e9-6f942ba65cce,,,,,,,,,,,,,,,,,,
001cv00000AuXV8,"Town Of St Johnsville, NY",New York,Municipality,Mihir Shah,2574,,Tier 3,0.75,42.9988,-74.679,5614184f-aa2d-4541-aa99-4e3f9dbff73b,,,,,,,,,,,,,,,,,,
001cv00000AuXVV,"Town Of Somerset, NY",New York,Municipality,Ben Laddis,2583,,Tier 3,0.75,43.3476,-78.5559,b7616685-4b18-41e9-801c-13aba6bc9a68,,,,,,,,,12,2026-05-18,,12,,,,,,
001cv00000AuXVg,"Village Of Greenport, NY",New York,Municipality,Alicia Gopal,2589,,Tier 3,0.75,41.1034,-72.3593,5d91621c-62c5-4e1f-8c2c-ccc40b65fa2c,,,,,,,,,,,,,,,,,,
001cv00000AuXVu,"Town Of Aurelius, NY",New York,Municipality,Mihir Shah,2595,,Tier 3,0.75,42.9188,-76.7106,4497a4a3-de89-4f05-9c1a-2179747a3f5d,,,,,,,,,,,,,,,,,,
001cv00000AuXVw,"Town Of Kendall, NY",New York,Municipality,Alicia Gopal,2597,,Tier 3,0.75,43.3272,-78.036,39e6c009-cf9c-45af-9f09-bc266172a826,,,,,,,,,,,,,,,,,,
001cv00000AuXW7,"Town Of Salem, NY",New York,Municipality,Ben Laddis,2600,,Tier 3,0.75,43.1724,-73.3275,f40e3b1f-8908-45a4-9266-9affeaf0778a,,,,,,,,,,,,,,,,,,
001cv00000AuXZl,"Town Of Madison, NY",New York,Municipality,Mihir Shah,2781,,Tier 3,0.75,42.8848,-75.5044,225cb761-d2a4-40ef-b2a9-b623657a57e9,,,,,,,,,,,,,,,,,,
001cv00000AuXZn,"Town Of Franklinville, NY",New York,Municipality,Alicia Gopal,2782,,Tier 3,0.75,42.3372,-78.4579,01d4709d-8521-4c1c-afa5-403bf1512e25,,,,,,,,,,,,,,,,,,
001cv00000AuXeo,"Village Of Rhinebeck, NY",New York,Municipality,Ben Laddis,2693,,Tier 3,0.75,41.9271,-73.9121,3f56473e-5bd9-4863-85fe-31c607ea581d,,,,,,,,,,,,,,,,,,
001cv00000AuXev,"Town Of Florida, NY",New York,Municipality,Alicia Gopal,2697,Nurture,Tier 3,0.75,42.8984,-74.1945,60e59817-1a56-406c-a78c-5980364c0f80,Closed Lost,,,Alicia Gopal,3/19/2026,2/20/2026,,,17,2026-03-18,17,,,,,,,
001cv00000AuXf8,"Village Of Cazenovia, NY",New York,Municipality,Alicia Gopal,2709,,Tier 3,0.75,42.9301,-75.8527,ec0ec0c3-d0c8-448d-ab9b-8d31ecef5deb,,,,,,,,,,,,,,,,,,
001cv00000AuXf9,"Town Of Sardinia, NY",New York,Municipality,Mihir Shah,2709,,Tier 3,0.75,42.541,-78.5082,02961580-681e-4c4d-8d26-0f47fef3429f,,,,,,,,,,,,,,,,,,
001cv00000AuXfK,"Village Of Sands Point, NY",New York,Municipality,Ben Laddis,2714,,Tier 3,0.75,40.8518,-73.7187,886b8e81-6879-41ee-bf6a-b816c93075c3,,,,,,,,,,,,,,,,,,
001cv00000AuXfS,"Town Of Cape Vincent, NY",New York,Municipality,Ben Laddis,2717,,Tier 3,0.75,44.1278,-76.333,c45e91a6-1b70-406b-8e34-967c5e626419,,,,,,,,,,,,,,,,,,
001cv00000AuXfU,"Town Of Guilford, NY",New York,Municipality,Mihir Shah,2719,,Tier 3,0.75,42.4044,-75.4896,f6dae48a-be43-4b25-a395-c4e4a45d801a,,,,,,,,,,,,,,,,,,
001cv00000AuXfg,"Town Of Castile, NY",New York,Municipality,Alicia Gopal,2726,,Tier 3,0.75,42.6784,-77.9967,12695f0f-abd1-4c04-981b-553c7138d0a0,,,,,,,,,,,,,,,,,,
001cv00000AuXgF,"Town Of West Bloomfield, NY",New York,Municipality,Ben Laddis,2746,,Tier 3,0.75,42.9058,-77.539,c82a8f1d-6c6b-47e3-8464-0d3cc9b647e1,,,,,,,,,,,,,,,,,,
001cv00000AuXgR,"Village Of Thomaston, NY",New York,Municipality,Mihir Shah,2750,,Tier 3,0.75,40.7862,-73.7137,22a238d7-8f1d-4f66-a308-86822efec5ac,,,,,,,,,,,,,,,,,,
001cv00000AuXgj,"Town Of Hancock, NY",New York,Municipality,Ben Laddis,2756,,Tier 3,0.75,41.9403,-75.2012,7cb81763-9b08-454b-8bb4-f87b8f1454fe,,,,,,,,,,,,,,,,,,
001cv00000AuXh8,"Town Of Otego, NY",New York,Municipality,Alicia Gopal,2768,,Tier 3,0.75,42.4205,-75.1779,cfd413a9-7922-4a0b-9300-bb4c2fd5466b,,,,,,,,,,,,,,,,,,
001cv00000AuXhD,"Village Of Honeoye Falls, NY",New York,Municipality,Mihir Shah,2770,,Tier 3,0.75,42.9523,-77.5903,87ae0c00-77a3-4d66-afca-d2806f63c330,,,,,,,,,,,,,,,,,,
001cv00000AuXhM,"Village Of Sag Harbor, NY",New York,Municipality,Alicia Gopal,2774,,Tier 3,0.75,40.9979,-72.2926,fb9d208b-6c55-4b29-9cee-1164b01db794,,,,,,,,,,,,,,,,,,
001cv00000AuXhX,"Town Of New Bremen, NY",New York,Municipality,Ben Laddis,2779,,Tier 3,0.75,43.8378,-75.4402,5ed15e12-7453-4ced-99eb-4d7b5688cc52,,,,,,,,,,,,,,,,,,
001cv00000AuXi0,"Town Of Moira, NY",New York,Municipality,Ben Laddis,2785,,Tier 3,0.75,44.8181,-74.5557,c58493e7-42ad-4994-b0c6-ed93dad1839d,,,,,,,,,,,,,,,,,,
001cv00000AuXi6,"Town Of Triangle, NY",New York,Municipality,Mihir Shah,2786,,Tier 3,0.75,42.3398,-75.8805,6e6ee754-c030-402c-9585-ef914fa372c7,,,,,,,,,,,,,,,,,,
001cv00000AuXiE,"Village Of Coxsackie, NY",New York,Municipality,Alicia Gopal,2790,,Tier 3,0.75,42.3549,-73.8654,383a9587-b038-4bb9-a967-37acf12e0e55,,,,,,,,,,,,,,,,,,
001cv00000AuXic,"Village Of Munsey Park, NY",New York,Municipality,Ben Laddis,2797,,Tier 3,0.75,40.7987,-73.6799,e518da1f-3b4f-4aa4-a61a-38dc3f70b026,,,,,,,,,,,,,,,,,,
001cv00000AuXil,"Town Of Stephentown, NY",New York,Municipality,Mihir Shah,2800,,Tier 3,0.75,42.5487,-73.374,6571817c-ff16-4c52-8a02-c4d044915a53,,,,,,,,,,,,,,,,,,
001cv00000AuXip,"Town Of Orleans, NY",New York,Municipality,Ben Laddis,2803,,Tier 3,0.75,44.1851,-75.9432,6a04590f-056e-49d3-86df-fce6681ff72e,,,,,,,,,,,,,,,,,,
001cv00000AuXj8,"Village Of Lake Success, NY",New York,Municipality,Alicia Gopal,2814,,Tier 3,0.75,40.7698,-73.709,43784ddb-0e38-423c-81e6-086c65f50e40,,,,,,,,,,,,,,,,,,
001cv00000AuXjA,"Town Of Milford, NY",New York,Municipality,Mihir Shah,2818,,Tier 3,0.75,42.5495,-74.991,5207165b-2c4f-4e4d-bfab-8512a71a414b,,,,,,,,,,,,,,,,,,
001cv00000AuXjH,"Village Of Voorheesville, NY",New York,Municipality,Ben Laddis,2820,,Tier 3,0.75,42.654,-73.9287,497c8bb1-2313-4b23-8efb-78e87f39748b,,,,,,,,,,,,,,,,,,
001cv00000AuXjL,"Town Of Carlton, NY",New York,Municipality,Alicia Gopal,2821,Open Opportunity,Tier 3,0.75,43.3278,-78.1909,6bd2aa94-bd82-4686-be34-5e02e5c24a41,Open,Initial Interest,Top of Funnel,Alicia Gopal,,3/12/2026,,,14,2026-04-24,14,,,,,,,
001cv00000AuXja,"Village Of Mount Morris, NY",New York,Municipality,Alicia Gopal,2829,,Tier 3,0.75,42.7252,-77.8738,344a4585-3287-4b96-97c5-5c3cd4f9b3b6,,,,,,,,,,,,,,,,,,
001cv00000AuXkI,"Village Of Brookville, NY",New York,Municipality,Mihir Shah,2847,,Tier 3,0.75,40.8132,-73.5673,119ded40-04af-4cf1-aa93-5ed13b7a49aa,,,,,,,,,,,,,,,,,,
001cv00000AuXlW,"Town Of Shandaken, NY",New York,Municipality,Alicia Gopal,2877,,Tier 3,0.75,42.1201,-74.3954,9db38e7c-f146-4021-bd9a-b3645787cbb3,,,,,,,,,,,,,,,,,,
001cv00000AuXm7,"Village Of Akron, NY",New York,Municipality,Ben Laddis,2899,,Tier 3,0.75,43.0209,-78.4953,d457ce46-b524-4c25-bb2c-907aed582de5,,,,,,,,,,,,,,,,,,
001cv00000AuXmW,"Village Of Delhi, NY",New York,Municipality,Mihir Shah,2909,,Tier 3,0.75,42.2676,-74.8975,b8fa8c23-d9a5-43f7-8526-adfc337b9790,,,,,,,,,,,,,,,,,,
001cv00000AuXmZ,"Village Of Walton, NY",New York,Municipality,Ben Laddis,2910,,Tier 3,0.75,42.168,-75.1297,827fed5f-fb4c-46f6-93f6-ceea4acd9f1b,,,,,,,,,,,,,,,,,,
001cv00000AuXmc,"Town Of Ovid, NY",New York,Municipality,Alicia Gopal,2911,,Tier 3,0.75,42.6556,-76.7567,998fafa3-6ea6-4c9f-9247-075639a888bd,,,,,,,,,,,,,,,,,,
001cv00000AuXnD,"Village Of Florida, NY",New York,Municipality,Mihir Shah,2940,,Tier 3,0.75,41.3318,-74.3568,8e2dbe30-3786-4836-942b-0c7a87af8e10,,,,,,,,,,,,,,,,,,
001cv00000AuXnJ,"Town Of Spencer, NY",New York,Municipality,Ben Laddis,2942,,Tier 3,0.75,42.2114,-76.4927,c5425312-8c7b-43c9-93ee-0baa8c45c7b1,,,,,,,,,,,,,,,,,,
001cv00000AuXnN,"Town Of New Haven, NY",New York,Municipality,Alicia Gopal,2944,,Tier 3,0.75,43.4798,-76.3152,163530a8-92fa-4a91-ba75-053798000ee5,,,,,,,,,,,,,,,,,,
001cv00000AuXnl,"Town Of Davenport, NY",New York,Municipality,Mihir Shah,2957,,Tier 3,0.75,42.4717,-74.8446,4f062d18-1bf9-4c35-a97e-6eb1cb8f388e,,,,,,,,,3,2026-03-05,,3,,,,,,
001cv00000AuXnp,"Town Of Benton, NY",New York,Municipality,Ben Laddis,2959,,Tier 3,0.75,42.7176,-77.0433,5539d0a3-81dd-49fd-ac3a-e27fb2dc495e,,,,,,,,,,,,,,,,,,
001cv00000AuXnq,"Town Of North East, NY",New York,Municipality,Alicia Gopal,2961,,Tier 3,0.75,41.9538,-73.5103,dd6e44d0-6178-4c92-87c0-225fc8889a1b,,,,,,,,,,,,,,,,,,
001cv00000AuXz9,"Village Of East Syracuse, NY",New York,Municipality,Mihir Shah,3067,,Tier 3,0.75,43.0653,-76.0785,9132ad30-d09b-4232-aa8e-448d1ef05992,,,,,,,,,,,,,,,,,,
001cv00000AuXzD,"Town Of Manheim, NY",New York,Municipality,Mihir Shah,3069,,Tier 3,0.75,43.0587,-74.8039,1d5120be-58b7-47ef-9c1d-601a9323a46a,,,,,,,,,,,,,,,,,,
001cv00000AuY14,"Village Of Lakewood, NY",New York,Municipality,Alicia Gopal,2973,,Tier 3,0.75,42.1042,-79.3331,c5915495-41eb-4d2b-8288-4394bd416e6a,,,,,,,,,,,,,,,,,,
001cv00000AuY1C,"Village Of Green Island, NY",New York,Municipality,Mihir Shah,2977,,Tier 3,0.75,42.7442,-73.6915,5a2aac28-d507-49e6-90bd-a15d245a1192,,,,,,,,,,,,,,,,,,
001cv00000AuY1D,"Town Of Green Island, NY",New York,Municipality,Ben Laddis,2977,,Tier 3,0.75,42.7442,-73.6915,8686cd77-2002-4c08-8cc8-1a89d8bff8d2,,,,,,,,,,,,,,,,,,
001cv00000AuY7d,"Village Of Tuxedo, NY",New York,Municipality,Alicia Gopal,3530,,Tier 3,0.75,41.2042,-74.2003,24bde803-ee8e-40b5-8e16-ff64f0f750cd,,,,,,,,,,,,,,,,,,
001cv00000AuY7g,"Town Of Owasco, NY",New York,Municipality,Alicia Gopal,3533,,Tier 3,0.75,42.855,-76.4648,16c86c50-7561-4432-ba23-c46f9672a2c2,,,,,,,,,,,,,,,,,,
001cv00000AuYAs,"Village Of Maybrook, NY",New York,Municipality,Alicia Gopal,3183,,Tier 3,0.75,41.484,-74.2176,c29ce663-902c-42c3-85f8-50081223ea0a,,,,,,,,,,,,,,,,,,
001cv00000AuYAt,"Town Of Westerlo, NY",New York,Municipality,Mihir Shah,3183,,Tier 3,0.75,42.5149,-74.0454,db0b4fa9-b0ad-45bb-a8b0-077a912d1493,,,,,,,,,,,,,,,,,,
001cv00000AuYAu,"Town Of Gaines, NY",New York,Municipality,Alicia Gopal,3183,,Tier 3,0.75,43.2852,-78.2154,aa8fb95d-30cb-4da2-99b1-4f3d461a2463,,,,,,,,,,,,,,,,,,
001cv00000AuYB1,"Town Of Bergen, NY",New York,Municipality,Ben Laddis,3085,,Tier 3,0.75,43.0879,-77.9624,09e3471f-a8dd-439c-8304-7438ae6b2365,,,,,,,,,,,,,,,,,,
001cv00000AuYBA,"Town Of Lake Luzerne, NY",New York,Municipality,Alicia Gopal,3090,,Tier 3,0.75,43.3128,-73.8348,e6bd94e0-8374-4eea-8cf8-01940315a4dd,,,,,,,,,,,,,,,,,,
001cv00000AuYBs,"Town Of Oakfield, NY",New York,Municipality,Mihir Shah,3109,,Tier 3,0.75,43.0915,-78.2704,3e4c9820-9cdd-44fe-8423-5c5dc6c5412e,,,,,,,,,,,,,,,,,,
001cv00000AuYCD,"Town Of Campbell, NY",New York,Municipality,Ben Laddis,3121,,Tier 3,0.75,42.2329,-77.1969,ad3376da-b00b-4a9d-b118-c0f3b84abd6f,,,,,,,,,,,,,,,,,,
001cv00000AuYCP,"Town Of Colden, NY",New York,Municipality,Mihir Shah,3128,,Tier 3,0.75,42.6442,-78.6847,4090bece-437a-40f4-ba54-adcef69d8ab3,,,,,,,,,,,,,,,,,,
001cv00000AuYCQ,"Town Of York, NY",New York,Municipality,Alicia Gopal,3128,,Tier 3,0.75,42.8711,-77.8856,e5e72cf8-3c1a-4e2b-8b91-dd65e4f70b6d,,,,,,,,,,,,,,,,,,
001cv00000AuYCT,"Town Of Cuba, NY",New York,Municipality,Alicia Gopal,3131,,Tier 3,0.75,42.2176,-78.2753,f36e5c0e-08a2-44ac-afaf-0a53d16bcdcb,,,,,,,,,,,,,,,,,,
001cv00000AuYCU,"Town Of Middleburgh, NY",New York,Municipality,Ben Laddis,3131,,Tier 3,0.75,42.5987,-74.3329,80e446c2-2985-4e16-8cbd-2e1143fc6d31,,,,,,,,,,,,,,,,,,
001cv00000AuYCd,"Town Of Schoharie, NY",New York,Municipality,Mihir Shah,3137,,Tier 3,0.75,42.6895,-74.3353,a278409b-7ef7-4c77-8860-6ad4b0a59e03,,,,,,,,,,,,,,,,,,
001cv00000AuYD9,"Village Of Fort Edward, NY",New York,Municipality,Alicia Gopal,3155,,Tier 3,0.75,43.267,-73.5846,fdb4782d-9b6d-4c4a-a559-51fb6153c0f9,,,,,,,,,,,,,,,,,,
001cv00000AuYDE,"Town Of Au Sable, NY",New York,Municipality,Ben Laddis,3158,,Tier 3,0.75,44.5185,-73.5135,e8849770-be7a-4ca3-937b-4305166a9dfe,,,,,,,,,,,,,,,,,,
001cv00000AuYDG,"Village Of Homer, NY",New York,Municipality,Ben Laddis,3160,,Tier 3,0.75,42.637,-76.1788,4b73ccc0-58db-4a3e-8678-af2eeaec2744,,,,,,,,,,,,,,,,,,
001cv00000AuYEV,"Village Of Roslyn, NY",New York,Municipality,Ben Laddis,2992,,Tier 3,0.75,40.7998,-73.651,bb54c1a1-fc8f-4dce-9d26-013cae7c9600,,,,,,,,,7,2026-04-28,,7,,,,,,
001cv00000AuYEa,"Town Of Darien, NY",New York,Municipality,Alicia Gopal,2993,,Tier 3,0.75,42.9026,-78.3507,cc1b21a7-d60a-4a38-aabf-8209eaebd419,,,,,,,,,9,2026-05-15,,9,,,,,,
001cv00000AuYFD,"Town Of Wales, NY",New York,Municipality,Mihir Shah,3009,,Tier 3,0.75,42.735,-78.5434,e4226313-5ae7-42eb-a31e-de1242438389,,,,,,,,,,,,,,,,,,
001cv00000AuYFj,"City Of Sherrill, NY",New York,Municipality,Ben Laddis,3029,,Tier 3,0.75,43.0737,-75.5982,781c2269-663c-4b27-8240-4a1d4ab62dda,,,,,,,,,,,,,,,,,,
001cv00000AuYFk,"Village Of Sloatsburg, NY",New York,Municipality,Alicia Gopal,3029,,Tier 3,0.75,41.1545,-74.1929,ca59ea73-97a4-40f7-8aa4-bce65494d792,,,,,,,,,,,,,,,,,,
001cv00000AuYFr,"Town Of Callicoon, NY",New York,Municipality,Mihir Shah,3033,,Tier 3,0.75,41.8372,-74.9467,d0f5d302-b9f2-4d1d-96c4-05e5ea07cac1,,,,,,,,,,,,,,,,,,
001cv00000AuYFs,"Town Of Bainbridge, NY",New York,Municipality,Ben Laddis,3034,,Tier 3,0.75,42.2936,-75.4794,9601b8aa-d454-4b4b-82a3-0588e3787e50,,,,,,,,,,,,,,,,,,
001cv00000AuYG0,"Town Of Rutland, NY",New York,Municipality,Alicia Gopal,3038,,Tier 3,0.75,43.941,-75.7837,2864ce2c-8a39-4e78-88c2-6191b07ac6d5,,,,,,,,,,,,,,,,,,
001cv00000AuYG7,"Village Of Greenwood Lake, NY",New York,Municipality,Mihir Shah,3043,,Tier 3,0.75,41.2226,-74.2943,12b4884a-96d9-42e3-859c-1558c267ab19,,,,,,,,,,,,,,,,,,
001cv00000AuYG8,"Town Of Louisville, NY",New York,Municipality,Ben Laddis,3043,,Tier 3,0.75,44.8976,-75.0158,6de3f6b4-7047-4763-a937-d9c95478f797,,,,,,,,,,,,,,,,,,
001cv00000AuYGK,"Town Of Hunter, NY",New York,Municipality,Alicia Gopal,3050,,Tier 3,0.75,42.2137,-74.2188,b698abbe-e5e8-4e13-a891-22bcf3d4b547,,,,,,,,,,,,,,,,,,
001cv00000AuYGn,"Village Of Orchard Park, NY",New York,Municipality,Alicia Gopal,3063,,Tier 3,0.75,42.7676,-78.7439,fbac939d-6952-4ce5-ab50-c73af31495d7,,,,,,,,,,,,,,,,,,
001cv00000AuYGo,"Village Of Cornwall-On-Hudson, NY",New York,Municipality,Ben Laddis,3063,,Tier 3,0.75,41.4448,-74.0157,10f2dfaf-7f61-471e-9be7-5dd49540745e,,,,,,,,,,,,,,,,,,
001cv00000AuYHR,"Town Of Hounsfield, NY",New York,Municipality,Mihir Shah,3289,,Tier 3,0.75,43.8977,-76.3406,a15b9f92-abe6-4957-b188-d984b1073a3c,,,,,,,,,,,,,,,,,,
001cv00000AuYHi,"Village Of Palmyra, NY",New York,Municipality,Ben Laddis,3300,,Tier 3,0.75,43.064,-77.2333,b7948301-5b14-4f4b-962b-ec6dd8ef4817,,,,,,,,,,,,,,,,,,
001cv00000AuYHp,"Town Of Veteran, NY",New York,Municipality,Alicia Gopal,3302,,Tier 3,0.75,42.236,-76.8029,1073820f-9140-4808-9585-d769aef92cf9,,,,,,,,,,,,,,,,,,
001cv00000AuYHy,"Town Of Moravia, NY",New York,Municipality,Mihir Shah,3309,,Tier 3,0.75,42.7126,-76.4216,6c05b688-2a04-45e7-8641-8fe89682eff7,,,,,,,,,,,,,,,,,,
001cv00000AuYIa,"Village Of Carthage, NY",New York,Municipality,Alicia Gopal,3330,,Tier 3,0.75,43.9781,-75.6094,1f46da7e-52d4-45a0-9629-5cbd3e4f6d5a,,,,,,,,,,,,,,,,,,
001cv00000AuYIc,"Village Of Lowville, NY",New York,Municipality,Ben Laddis,3331,,Tier 3,0.75,43.7867,-75.4922,afc76c71-f4bf-4853-99e9-de910e245d7a,,,,,,,,,,,,,,,,,,
