Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Ali Cohen,Calls - Leila Assil,Calls - Catherine Silvestri,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Jenny Allison,Calls - Quinzel Perry,Calls - Ryan Minter,Calls - Hugh Bargeron,Calls - Nick Martino,Salesforce ID
001cv00000AuXTg,"Township Of Ryan, PA",Pennsylvania,Municipality,Sydney Ireland,2533,,Tier 3,0.75,40.7868,-76.0972,fe8e71f6-ccf8-48c2-93ec-519ae884f44d,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXTi,"Borough Of Millersburg, PA",Pennsylvania,Municipality,Ali Cohen,2535,,Tier 3,0.75,40.5395,-76.9608,1b9c5bc5-4d39-4b05-94cf-4734333921e8,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXTt,"Borough Of Dupont, PA",Pennsylvania,Municipality,Catherine Silvestri,2541,,Tier 3,0.75,41.3251,-75.7455,c74f1e27-39b6-4846-b125-fc21f60ad481,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXU3,"Township Of Centre, PA",Pennsylvania,Municipality,Hugh Bargeron,2547,,Tier 3,0.75,40.6604,-80.2879,74728a40-3f4b-40ef-abf3-41a9416b022b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXU7,"Borough Of Curwensville, PA",Pennsylvania,Municipality,Hugh Bargeron,2548,,Tier 3,0.75,40.9756,-78.525,c838898c-71df-4a9c-9b30-a1fcb59c33db,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUA,"Township Of Butler, PA",Pennsylvania,Municipality,Sydney Ireland,2549,,Tier 3,0.75,40.8614,-79.9417,9e8cb97c-597f-4e76-a639-2708ab80b3dc,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUC,"Township Of Upper Oxford, PA",Pennsylvania,Municipality,Hugh Bargeron,2550,,Tier 3,0.75,39.8484,-75.9579,6c75891a-ee56-4ff5-a396-e3161b7e492b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUd,"Township Of Hepburn, PA",Pennsylvania,Municipality,Hugh Bargeron,2563,,Tier 3,0.75,41.3116,-77.0737,395219ec-4a57-48a5-a8d4-1f91a2654f35,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUt,"Borough Of Delmont, PA",Pennsylvania,Municipality,Ali Cohen,2569,,Tier 3,0.75,40.4131,-79.5703,9340faaa-77ca-46f6-a209-c0656d21fe2e,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXUy,"Township Of Somerset, PA",Pennsylvania,Municipality,Ali Cohen,2570,,Tier 3,0.75,40.0216,-79.1323,933ad413-b083-4ede-a46b-b9c724ffb385,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVB,"Township Of North Newton, PA",Pennsylvania,Municipality,Hugh Bargeron,2575,,Tier 3,0.75,40.1415,-77.4358,177822ac-6d15-40cb-9b28-eb0e3c77f8a6,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVF,"Township Of Cooper, PA",Pennsylvania,Municipality,Ali Cohen,2578,,Tier 3,0.75,41.0074,-78.1336,f2754693-c286-4626-995e-e9aadd0a7694,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVJ,"Township Of Bridgewater, PA",Pennsylvania,Municipality,Hugh Bargeron,2579,,Tier 3,0.75,40.7039,-80.2966,2465ec07-161d-4e2a-b27d-6dba6d54d759,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVN,"Township Of Shohola, PA",Pennsylvania,Municipality,Hugh Bargeron,2580,,Tier 3,0.75,41.475,-74.9158,2135e9ee-ddfd-4ca6-af3c-7d96a8e3b635,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVa,"Township Of Warwick, PA",Pennsylvania,Municipality,Ali Cohen,2586,,Tier 3,0.75,40.2538,-75.0786,d7cf175a-e25c-4fc6-a535-d274de4f7746,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVb,"Township Of Pine Grove, PA",Pennsylvania,Municipality,Sydney Ireland,2586,,Tier 3,0.75,40.5385,-76.4332,bade7682-73ee-404b-add2-36730d320cef,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVd,"Borough Of Alburtis, PA",Pennsylvania,Municipality,Ali Cohen,2587,,Tier 3,0.75,40.5109,-75.603,ee24b16b-f0f9-4ba4-bcba-949fe06f1db3,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVi,"Borough Of Ashley, PA",Pennsylvania,Municipality,Hugh Bargeron,2589,,Tier 3,0.75,41.2104,-75.8966,c31d7b5e-98e9-446e-b1e5-8bf9c2736b9c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVn,"Township Of Drumore, PA",Pennsylvania,Municipality,Ali Cohen,2591,,Tier 3,0.75,39.7918,-76.265,586c4cfa-5238-4f2d-bcde-b89d938c0e23,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXVy,"Borough Of Yardley, PA",Pennsylvania,Municipality,Catherine Silvestri,2597,,Tier 3,0.75,40.2457,-74.846,fb8034ea-11d1-4317-9cda-9e9a8f66be66,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXW2,"Township Of Lamar, PA",Pennsylvania,Municipality,Ali Cohen,2598,,Tier 3,0.75,41.0152,-77.5315,a13c0510-86a5-4457-bfee-41a053cf5b3e,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXWB,"Township Of West Chillisquaque, PA",Pennsylvania,Municipality,Hugh Bargeron,2601,,Tier 3,0.75,40.9544,-76.8375,a7ff8713-7198-40f4-915c-79ed57873f68,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXY8,"Borough Of East Lansdowne, PA",Pennsylvania,Municipality,Catherine Silvestri,2687,,Tier 3,0.75,39.9457,-75.2613,52ff3215-21db-43d4-bf72-6e76b110fcd1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXY9,"Borough Of Dallas, PA",Pennsylvania,Municipality,Sydney Ireland,2687,,Tier 3,0.75,41.3362,-75.9633,573518f9-d4f5-4a73-9504-447cf5bb546b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXYA,"Township Of Springhill, PA",Pennsylvania,Municipality,Catherine Silvestri,2687,,Tier 3,0.75,40.3765,-78.6702,a284cd88-8d53-40b0-a749-61aadd6c8aac,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXZj,"Borough Of Philipsburg, PA",Pennsylvania,Municipality,Catherine Silvestri,2780,,Tier 3,0.75,40.8964,-78.2206,ef1814cf-0f88-4ee3-8715-ed498aaa4ee3,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXbO,"Borough Of Quarryville, PA",Pennsylvania,Municipality,Catherine Silvestri,2861,,Tier 3,0.75,39.897,-76.1636,63e9f4be-7550-4af5-8f86-d04ecabde0b6,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXbQ,"Borough Of Freemansburg, PA",Pennsylvania,Municipality,Sydney Ireland,2862,,Tier 3,0.75,40.6265,-75.3457,fab6c5c0-7da6-48c7-a9a0-c093aab77cdb,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXef,"Township Of Mahoning, PA",Pennsylvania,Municipality,Catherine Silvestri,2689,,Tier 3,0.75,40.9695,-79.3572,abeec978-f95e-413b-97fb-d6797d7af8b5,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXeq,"Township Of South Buffalo, PA",Pennsylvania,Municipality,Hugh Bargeron,2695,,Tier 3,0.75,40.7241,-79.639,c11d1f21-4575-4bd4-ae15-5cf3bbc42bdb,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXer,"Township Of Springfield, PA",Pennsylvania,Municipality,Catherine Silvestri,2695,,Tier 3,0.75,40.1004,-75.2071,bc7b41b2-a481-47df-b0a0-ce82120b827b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXes,"Township Of Monaghan, PA",Pennsylvania,Municipality,Hugh Bargeron,2695,,Tier 3,0.75,40.1277,-76.9528,7a314232-f9cf-485b-967a-ffc41f2a14d6,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXf3,"Township Of Keating, PA",Pennsylvania,Municipality,Hugh Bargeron,2704,,Tier 3,0.75,41.259,-77.9042,62bd96ff-e43b-49ac-959b-7d4f55275474,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfC,"Borough Of Luzerne, PA",Pennsylvania,Municipality,Catherine Silvestri,2710,,Tier 3,0.75,41.2856,-75.901,ffc577cd-00cf-4d18-89d8-e4b334e00a3f,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfD,"Township Of Hamilton, PA",Pennsylvania,Municipality,Catherine Silvestri,2710,,Tier 3,0.75,39.9492,-77.7109,d659d268-f661-4836-b896-8546361e3326,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfP,"Township Of North Hopewell, PA",Pennsylvania,Municipality,Sydney Ireland,2716,,Tier 3,0.75,39.8236,-76.6355,7d618f53-be63-4187-bb6b-1c2ea13100ef,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfV,"Township Of Cowanshannock, PA",Pennsylvania,Municipality,Sydney Ireland,2719,,Tier 3,0.75,40.8002,-79.2677,4e78a97b-e17d-4b82-bc29-6066c2578af6,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfh,"Borough Of Highspire, PA",Pennsylvania,Municipality,Hugh Bargeron,2727,,Tier 3,0.75,40.2109,-76.7911,1efe770c-9ed9-413c-b340-26c6201121d3,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfi,"Township Of Boggs, PA",Pennsylvania,Municipality,Catherine Silvestri,2727,,Tier 3,0.75,40.8839,-79.4141,7ba39f6a-59c7-4931-8f69-5c31ac487e43,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfj,"Township Of Ross, PA",Pennsylvania,Municipality,Sydney Ireland,2727,,Tier 3,0.75,40.5169,-80.0046,3ad3b15e-f569-4c00-8d57-0fcbf764b610,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXfx,"Township Of Woodcock, PA",Pennsylvania,Municipality,Sydney Ireland,2735,,Tier 3,0.75,41.7548,-80.0856,23f105b7-fde5-4641-be0a-e65521948f85,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXg3,"Township Of Sadsbury, PA",Pennsylvania,Municipality,Sydney Ireland,2739,,Tier 3,0.75,39.9376,-76.0276,e5079161-e287-4ee2-8d02-aedcb74d5ad6,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXg5,"Township Of Oakland, PA",Pennsylvania,Municipality,Hugh Bargeron,2741,,Tier 3,0.75,41.9501,-75.6049,73415ad4-3839-48d7-be32-6282c26c06cb,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgG,"Borough Of Kulpmont, PA",Pennsylvania,Municipality,Catherine Silvestri,2746,,Tier 3,0.75,40.7934,-76.4725,0cdb93dd-752f-41d5-80ed-af2841a24790,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgX,"Township Of South Manheim, PA",Pennsylvania,Municipality,Catherine Silvestri,2751,,Tier 3,0.75,40.5934,-76.1436,bd4467c1-d01f-4df9-85ee-be9d288968e2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgb,"Borough Of Morton, PA",Pennsylvania,Municipality,Sydney Ireland,2752,,Tier 3,0.75,39.9098,-75.3235,7076b1f1-0405-44a6-a2e0-eb17d2fb4ab0,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgc,"Township Of Bear Creek, PA",Pennsylvania,Municipality,Ali Cohen,2752,,Tier 3,0.75,41.1787,-75.7563,53975331-35f6-4652-9ffb-7bbc8fa44e12,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgi,"Township Of Spring Brook, PA",Pennsylvania,Municipality,Sydney Ireland,2755,,Tier 3,0.75,40.2994,-76.0276,a931661a-4cb6-49f1-ab63-f9180d47c875,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgo,"Township Of Allegheny, PA",Pennsylvania,Municipality,Catherine Silvestri,2758,,Tier 3,0.75,40.5926,-79.6278,436dcbb0-a93e-419f-af9e-4dd656d27417,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgr,"Township Of Raccoon, PA",Pennsylvania,Municipality,Sydney Ireland,2759,,Tier 3,0.75,40.6075,-80.377,ff6fa730-ae40-4b90-858c-ada65438d4bc,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgs,"Township Of Morris, PA",Pennsylvania,Municipality,Catherine Silvestri,2759,,Tier 3,0.75,41.5951,-77.2922,cb87fb32-4baf-4740-9edf-48675072dd77,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgx,"Borough Of New Britain, PA",Pennsylvania,Municipality,Sydney Ireland,2762,,Tier 3,0.75,40.299,-75.181,5b3509c6-8d6c-4c0b-8882-da5780fcad3a,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgy,"Borough Of St Clair, PA",Pennsylvania,Municipality,Catherine Silvestri,2762,,Tier 3,0.75,40.7206,-76.1911,c48dee24-9c88-4dbc-ba49-f0ea651da624,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXgz,"Township Of Hayfield, PA",Pennsylvania,Municipality,Catherine Silvestri,2762,,Tier 3,0.75,41.7197,-80.2098,b02de308-1337-4761-aaa1-c8a9d3f0dad0,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXh0,"Township Of Ontelaunee, PA",Pennsylvania,Municipality,Sydney Ireland,2763,,Tier 3,0.75,40.4398,-75.9458,a35cb2bd-fc76-4b0a-98a1-575d6b8fbd3d,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXh5,"Borough Of Wernersville, PA",Pennsylvania,Municipality,Hugh Bargeron,2767,,Tier 3,0.75,40.3301,-76.0805,2b60d6b2-5899-4fcb-bb00-c8f0dc132ee1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXh6,"Borough Of West Grove, PA",Pennsylvania,Municipality,Hugh Bargeron,2767,,Tier 3,0.75,39.8221,-75.8274,ea66658b-b58c-45bc-876c-e319dd57aa78,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXh7,"Borough Of Hallam, PA",Pennsylvania,Municipality,Catherine Silvestri,2767,,Tier 3,0.75,40.0048,-76.6041,3ec71cce-c00a-4387-b0c9-4399fe13f4fe,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXhP,"Township Of Armstrong, PA",Pennsylvania,Municipality,Catherine Silvestri,2775,,Tier 3,0.75,40.8791,-79.4704,32ff5f0e-d845-4717-9627-65c89f5932d2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXhu,"Township Of Walker, PA",Pennsylvania,Municipality,Hugh Bargeron,2782,,Tier 3,0.75,40.9428,-77.6192,de3d18e6-0c05-4d68-bf94-9e233ee7c542,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXhx,"Township Of East Penn, PA",Pennsylvania,Municipality,Ali Cohen,2784,,Tier 3,0.75,40.2917,-76.9355,701e471a-718d-4c73-934e-5ff348dcceae,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXi1,"Township Of West Mahanoy, PA",Pennsylvania,Municipality,Ali Cohen,2785,,Tier 3,0.75,40.808,-76.2305,f4890cf2-d619-4835-8eaa-a72fa9217690,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXi8,"Township Of South Coventry, PA",Pennsylvania,Municipality,Hugh Bargeron,2787,,Tier 3,0.75,40.1759,-75.679,9f21fa8c-969b-4079-b3d9-f7c532986b11,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiB,"Borough Of Manchester, PA",Pennsylvania,Municipality,Catherine Silvestri,2788,,Tier 3,0.75,40.0632,-76.7183,0af85145-4e02-49d8-852f-ce7be6256ef2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiC,"Borough Of Towanda, PA",Pennsylvania,Municipality,Hugh Bargeron,2789,,Tier 3,0.75,41.7676,-76.4427,e89118dd-5705-49d2-9d6e-5692db06c426,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiF,"Township Of West Nottingham, PA",Pennsylvania,Municipality,Ali Cohen,2790,,Tier 3,0.75,39.7386,-76.0508,11128efe-617e-44ee-a02d-222b6138e8e4,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiN,"Borough Of Harveys Lake, PA",Pennsylvania,Municipality,Catherine Silvestri,2792,,Tier 3,0.75,41.3672,-76.0334,4847227a-7d38-4015-ae4f-2f1e2d545dbb,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiR,"Township Of Cresson, PA",Pennsylvania,Municipality,Hugh Bargeron,2794,,Tier 3,0.75,40.4598,-78.5917,cb10f888-cc1b-4dae-ae07-de1cb8bd98fc,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiX,"Township Of Rayne, PA",Pennsylvania,Municipality,Catherine Silvestri,2796,,Tier 3,0.75,40.7381,-79.03,02effc90-87c8-479c-baad-6b6e4c45a340,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiY,"Township Of Delmar, PA",Pennsylvania,Municipality,Hugh Bargeron,2796,,Tier 3,0.75,41.7341,-77.3534,d5baf398-db42-419c-8562-22361a16b0b0,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXiz,"Township Of Halfmoon, PA",Pennsylvania,Municipality,Hugh Bargeron,2809,,Tier 3,0.75,40.7674,-78.031,0b58e5a7-5865-4e54-b702-ca15ec2936aa,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjI,"Township Of West Buffalo, PA",Pennsylvania,Municipality,Catherine Silvestri,2820,,Tier 3,0.75,40.9746,-77.049,35fe6de3-5b79-4a52-b6d3-efd40f2d84dd,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjS,"Borough Of Bath, PA",Pennsylvania,Municipality,Hugh Bargeron,2822,,Tier 3,0.75,40.7257,-75.3941,8dfbca7f-233a-45ea-a9fb-62b6fecebac1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjc,"Township Of Fermanagh, PA",Pennsylvania,Municipality,Sydney Ireland,2829,,Tier 3,0.75,40.6184,-77.3899,99d5573b-3232-4d9d-bc55-1954adf3d2b1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjj,"Township Of Bradford, PA",Pennsylvania,Municipality,Hugh Bargeron,2832,,Tier 3,0.75,41.9565,-78.6492,640c94ae-a666-464f-af59-9f719254245c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjr,"Borough Of Ford City, PA",Pennsylvania,Municipality,Sydney Ireland,2837,,Tier 3,0.75,40.7723,-79.5298,0f26a7ec-15e9-44ec-b185-1f89c621dc9f,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXju,"Township Of Germany, PA",Pennsylvania,Municipality,Hugh Bargeron,2839,,Tier 3,0.75,39.7361,-77.1082,17e7cb5a-b587-4b35-af0b-0e5cfc7d0615,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXjv,"Borough Of Mansfield, PA",Pennsylvania,Municipality,Hugh Bargeron,2840,,Tier 3,0.75,41.8073,-77.0775,77247c2c-ab67-479a-8327-529835bdb869,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXk5,"Township Of South Franklin, PA",Pennsylvania,Municipality,Ali Cohen,2844,,Tier 3,0.75,40.0945,-80.2879,deeba2ea-bb95-49f9-9c3c-0875c208d003,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkG,"Borough Of Bedford, PA",Pennsylvania,Municipality,Ali Cohen,2846,,Tier 3,0.75,40.0187,-78.5039,01e20f21-7010-4512-803b-b3fc27bbcb39,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXkh,"Township Of Findley, PA",Pennsylvania,Municipality,Hugh Bargeron,2860,,Tier 3,0.75,40.4912,-80.2972,32510695-dfb8-4ffc-a946-f1e5b63f1a4c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlC,"Township Of Newton, PA",Pennsylvania,Municipality,Catherine Silvestri,2866,,Tier 3,0.75,39.9869,-75.4007,36e21c34-42de-4628-9297-2871443b7344,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlS,"Borough Of Aspinwall, PA",Pennsylvania,Municipality,Ali Cohen,2876,,Tier 3,0.75,40.4915,-79.9048,648d5e25-6e30-4619-bc08-7abea1ae7678,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlT,"Borough Of Seven Fields, PA",Pennsylvania,Municipality,Sydney Ireland,2876,,Tier 3,0.75,40.6917,-80.0626,e29c29b4-6cd0-4d68-8027-ee7e0ad869f7,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlX,"Borough Of Homestead, PA",Pennsylvania,Municipality,Hugh Bargeron,2877,,Tier 3,0.75,40.4059,-79.912,3cdc2f2c-23c0-4e92-8a6f-390aef4a0afd,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlk,"Township Of East St Clair, PA",Pennsylvania,Municipality,Ali Cohen,2884,,Tier 3,0.75,40.1376,-78.5547,83f9bcb3-6419-41e5-a990-cb241a8476c7,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXlr,"Borough Of Womelsdorf, PA",Pennsylvania,Municipality,Sydney Ireland,2888,,Tier 3,0.75,40.3618,-76.1841,be5327f0-c228-47d3-ac25-c997cb7553d3,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmH,"Township Of Slippery Rock, PA",Pennsylvania,Municipality,Catherine Silvestri,2903,,Tier 3,0.75,41.064,-80.0564,86b79e1a-5c00-40b6-9d38-aad34ec8f1cc,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmU,"Borough Of Lake City, PA",Pennsylvania,Municipality,Sydney Ireland,2908,,Tier 3,0.75,42.0142,-80.3453,98201d41-c98d-4504-9578-dbda498a32a5,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmX,"Borough Of Union City, PA",Pennsylvania,Municipality,Ali Cohen,2909,,Tier 3,0.75,41.8995,-79.8453,7a5211be-27b9-4d17-91ca-9379e62a12e1,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXma,"Borough Of Chester Heights, PA",Pennsylvania,Municipality,Catherine Silvestri,2910,,Tier 3,0.75,39.8901,-75.4755,1173715f-8189-4a2c-9039-426ab78ce233,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmf,"Township Of Nottingham, PA",Pennsylvania,Municipality,Ali Cohen,2912,,Tier 3,0.75,39.7487,-76.0187,29895ec5-b947-40e9-af4f-eb0e91ea40ff,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXml,"Township Of Lower Mount Bethel, PA",Pennsylvania,Municipality,Ali Cohen,2915,,Tier 3,0.75,40.7837,-75.1865,501b006c-46f8-4196-896b-70f1ab990d84,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmn,"Township Of Paradise, PA",Pennsylvania,Municipality,Hugh Bargeron,2916,,Tier 3,0.75,40.0037,-76.1075,eff7e3d9-2904-43b4-ab63-b7b49d44a781,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXmw,"Borough Of Mohnton, PA",Pennsylvania,Municipality,Ali Cohen,2924,,Tier 3,0.75,40.2859,-75.9844,641224c9-fecc-4ecd-9827-8f88db789fcd,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXnU,"Borough Of Youngwood, PA",Pennsylvania,Municipality,Sydney Ireland,2947,,Tier 3,0.75,40.2403,-79.5767,d024b29a-d387-4740-9872-37565053996e,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXnu,"Borough Of North Catasauqua, PA",Pennsylvania,Municipality,Hugh Bargeron,2962,,Tier 3,0.75,40.6598,-75.4768,8f12ac09-96b9-43e6-9db6-18c40e3ef52b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXnw,"Township Of Conewago, PA",Pennsylvania,Municipality,Ali Cohen,2964,,Tier 3,0.75,39.7878,-77.0277,5c4183d5-b7be-4510-a048-8313057282f8,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXzE,"Borough Of Wormleysburg, PA",Pennsylvania,Municipality,Ali Cohen,3069,,Tier 3,0.75,40.2629,-76.9139,cc7b4b08-9f8b-4152-9ac1-4658d71b35db,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXzM,"Township Of Pulaski, PA",Pennsylvania,Municipality,Ali Cohen,3072,,Tier 3,0.75,41.1134,-80.4323,51b51e76-709d-447a-9d80-386f1eedc87c,,,,,,,,,,,,,,,,,,,,,
001cv00000AuXzV,"Borough Of Mcsherrystown, PA",Pennsylvania,Municipality,Hugh Bargeron,3076,,Tier 3,0.75,39.8073,-77.0114,c31acc53-812e-460d-a45f-fd3db822400b,,,,,,,,,,,,,,,,,,,,,
001cv00000AuY11,"Township Of Decatur, PA",Pennsylvania,Municipality,Catherine Silvestri,2971,,Tier 3,0.75,40.694,-77.454,344d11e2-d1f6-4b48-96df-cce80df52b89,,,,,,,,,,,,,,,,,,,,,
001cv00000AuY2k,"Township Of West Brunswick, PA",Pennsylvania,Municipality,Sydney Ireland,3285,,Tier 3,0.75,40.6418,-76.0508,872a3cf3-a3b9-4a32-9fac-4c3d21a89ea2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuY7S,"Township Of Marlborough, PA",Pennsylvania,Municipality,Hugh Bargeron,3524,,Tier 3,0.75,40.3665,-75.4461,4a1242e7-87b1-4f78-970b-93b1da67b0ae,,,,,,,,,,,,,,,,,,,,,
001cv00000AuY7a,"Borough Of Northern Cambria, PA",Pennsylvania,Municipality,Sydney Ireland,3528,,Tier 3,0.75,40.6592,-78.7817,19f0e4d5-0bfc-4f16-9dc7-4d752e7195e2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAT,"Township Of Thornbury, PA",Pennsylvania,Municipality,Ali Cohen,3168,,Tier 3,0.75,39.934,-75.526,e0b910e1-7f01-483a-ace2-11048e5c9829,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAX,"Borough Of Wind Gap, PA",Pennsylvania,Municipality,Ali Cohen,3174,,Tier 3,0.75,40.8482,-75.2916,bcf7e047-d4b4-4703-b2fc-72a6099eca54,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAc,"Township Of London Britain, PA",Pennsylvania,Municipality,Hugh Bargeron,3177,,Tier 3,0.75,39.7475,-75.7953,535e8fa4-c3db-4645-891a-8216f9ce8665,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAe,"Township Of Pittston, PA",Pennsylvania,Municipality,Catherine Silvestri,3179,,Tier 3,0.75,41.3029,-75.723,0e430f22-492f-4baa-9cba-850a24ba10ae,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAf,"Township Of Upper Salford, PA",Pennsylvania,Municipality,Catherine Silvestri,3179,,Tier 3,0.75,40.2908,-75.4403,d213b534-4420-464c-a387-d1573c9bab7f,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYAw,"Township Of Pymatuning, PA",Pennsylvania,Municipality,Sydney Ireland,3083,,Tier 3,0.75,41.3315,-80.4215,429abcb5-bbfb-4e59-a600-fb5d1885e079,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYB6,"Borough Of Slippery Rock, PA",Pennsylvania,Municipality,Ali Cohen,3086,,Tier 3,0.75,41.064,-80.0564,2d6fc25a-3562-4c8d-a5c1-9443ca79b9a2,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYBB,"Township Of Lower Towamensing, PA",Pennsylvania,Municipality,Hugh Bargeron,3090,,Tier 3,0.75,40.8193,-75.5626,0b4282e4-b4a5-46b7-87a4-8a70d2e9edd0,,,,,,,,,,,,,,,,,,,,,
001cv00000AuYBC,"Township Of Wolf, PA",Pennsylvania,Municipality,Sydney Ireland,3090,,Tier 3,0.75,41.2578,-76.7221,d997d46c-8c8e-46f0-b1d9-0ab1139668b4,,,,,,,,,,,,,,,,,,,,,
