Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Leila Assil,Calls - Mihir Shah,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Quinzel Perry
001cv00000AuYJc,"Township Of Dinsmore, OH",Ohio,Municipality,Mihir Shah,3371,,Tier 3,0.75,40.4678,-84.1821,b5755919-0da3-41c2-aade-5f44c8490c18,,,,,,,,,,,,,,,,,,,
001cv00000AuYJl,"Village Of Cleves, OH",Ohio,Municipality,Mihir Shah,3377,,Tier 3,0.75,39.1617,-84.7491,2eb0b678-3f1d-4c15-bbcf-4283deff5817,,,,,,,,,,,,,,,,,,,
001cv00000AuYJm,"Village Of North Baltimore, OH",Ohio,Municipality,Ali Cohen,3377,,Tier 3,0.75,41.1828,-83.6783,c719510f-b9d2-4690-82c2-95419a758be0,,,,,,,,,,,,,,,,,,,
001cv00000AuYJn,"Township Of Seal, OH",Ohio,Municipality,Mihir Shah,3377,,Tier 3,0.75,40.877,-83.1505,66a23626-8bd5-43ce-85eb-ec9235d11214,,,,,,,,,,,,,,,,,,,
001cv00000AuYJp,"Township Of Cadiz, OH",Ohio,Municipality,Mihir Shah,3378,,Tier 3,0.75,40.2729,-80.9971,861fa969-9e21-4f7f-a326-cb4387c1b1a2,,,,,,,,,,,,,,,,,,,
001cv00000AuYKE,"Township Of Twin, OH",Ohio,Municipality,Mihir Shah,3396,,Tier 3,0.75,41.3126,-81.4401,b1725b99-5fd0-473c-b288-ecb4052aa83d,,,,,,,,,,,,,,,,,,,
001cv00000AuYKp,"Township Of Mesopotamia, OH",Ohio,Municipality,Ali Cohen,3412,,Tier 3,0.75,41.4584,-80.9551,1ae6a84f-c49e-4e77-bb59-2d31df51eb01,,,,,,,,,,,,,,,,,,,
001cv00000AuYL0,"Village Of Hicksville, OH",Ohio,Municipality,Mihir Shah,3419,,Tier 3,0.75,41.2931,-84.7619,64e0dfb1-8787-4c7f-9996-56fa7dadee3b,,,,,,,,,,,,,,,,,,,
001cv00000AuYL4,"Village Of Madison, OH",Ohio,Municipality,Mihir Shah,3420,,Tier 3,0.75,41.7712,-81.0498,fd32276b-5594-4e31-9432-91d97447956d,,,,,,,,,,,,,,,,,,,
001cv00000AuYLD,"Village Of Shadyside, OH",Ohio,Municipality,Mihir Shah,3426,,Tier 3,0.75,39.9709,-80.7506,1311e28e-75e1-4692-94e1-d7ef82407684,,,,,,,,,,,,,,,,,,,
001cv00000AuYLJ,"Village Of Orange, OH",Ohio,Municipality,Mihir Shah,3428,,Tier 3,0.75,41.4494,-81.4802,fea446e2-7b98-4823-b321-ceae9edc4600,,,,,,,,,,,,,,,,,,,
001cv00000AuYLK,"Township Of Berlin, OH",Ohio,Municipality,Mihir Shah,3428,,Tier 3,0.75,40.5237,-82.5078,f772675c-a168-4ba5-89f2-1fa22a85ac0c,,,,,,,,,,,,,,,,,,,
001cv00000AuYLc,"Township Of Hanover, OH",Ohio,Municipality,Ali Cohen,3440,,Tier 3,0.75,40.0798,-82.261,59c4c3e4-23ef-42f4-8338-e144a78a4e51,,,,,,,,,,,,,,,,,,,
001cv00000AuYLr,"Township Of Norwalk, OH",Ohio,Municipality,Mihir Shah,3457,,Tier 3,0.75,41.2426,-82.6157,4e6d88b6-a82e-4592-83a2-c03c86b6ad61,,,,,,,,,,,,,,,,,,,
001cv00000AuYML,"Village Of Mariemont, OH",Ohio,Municipality,Ali Cohen,3479,,Tier 3,0.75,39.1451,-84.3744,bca7870b-69b2-44b8-9d40-2f0115fb2dbb,,,,,,,,,11,2026-04-23,11,,,,,,,,
001cv00000AuYMT,"Village Of Lockland, OH",Ohio,Municipality,Mihir Shah,3486,,Tier 3,0.75,39.2272,-84.4562,a5c43102-2c5a-4ac4-a9bb-c90c660fccc0,,,,,,,,,,,,,,,,,,,
001cv00000AuYMj,"Township Of Green Creek, OH",Ohio,Municipality,Mihir Shah,3495,,Tier 3,0.75,39.1664,-84.6374,49e5539c-588d-4d85-9ef5-1b4ee85098bb,,,,,,,,,,,,,,,,,,,
001cv00000AuYN0,"Township Of Paint, OH",Ohio,Municipality,Ali Cohen,3503,,Tier 3,0.75,39.24,-83.443,d903e3be-5f34-4993-9075-c3e09583ba55,,,,,,,,,,,,,,,,,,,
001cv00000AuYN2,"Village Of Mount Gilead, OH",Ohio,Municipality,Mihir Shah,3504,,Tier 3,0.75,40.5492,-82.8274,245fd297-c4a1-4e43-9855-dc1ebf64f19f,,,,,,,,,,,,,,,,,,,
001cv00000AuYOV,"Village Of Jefferson, OH",Ohio,Municipality,Ali Cohen,3212,,Tier 3,0.75,41.7387,-80.7698,b88739b2-4d87-4ca5-934c-782ab4957856,,,,,,,,,20,2026-03-20,20,,,,,,,,
001cv00000AuYOY,"Township Of Newton, OH",Ohio,Municipality,Mihir Shah,3213,,Tier 3,0.75,40.0704,-84.3752,796f8572-bcf0-4e14-b463-9a57ec10dc90,,,,,,,,,,,,,,,,,,,
001cv00000AuYOj,"Township Of Mechanic, OH",Ohio,Municipality,Mihir Shah,3220,,Tier 3,0.75,40.4854,-81.896,11d8d2a4-2554-4312-aee2-7364a7bf910f,,,,,,,,,,,,,,,,,,,
001cv00000AuYOm,"Township Of New London, OH",Ohio,Municipality,Ali Cohen,3224,,Tier 3,0.75,41.0912,-82.4103,66261dd0-d5ec-4600-9a44-cf77879ee022,,,,,,,,,,,,,,,,,,,
001cv00000AuYP1,"Township Of Elk, OH",Ohio,Municipality,Mihir Shah,3237,,Tier 3,0.75,39.6731,-81.3359,d0d835ee-df46-47d4-b15a-c0e8de17f9a9,,,,,,,,,,,,,,,,,,,
001cv00000AuYPB,"Township Of Litchfield, OH",Ohio,Municipality,Ali Cohen,3244,,Tier 3,0.75,41.1678,-82.0229,cbb79aca-2955-4b99-b904-0baed3091b4c,,,,,,,,,,,,,,,,,,,
001cv00000AuYPJ,"Township Of Elyria, OH",Ohio,Municipality,Mihir Shah,3252,,Tier 3,0.75,41.3979,-82.1442,0e978668-82ba-4db2-8851-6b86f76ac710,,,,,,,,,,,,,,,,,,,
001cv00000AuYPU,"Township Of Darby, OH",Ohio,Municipality,Mihir Shah,3257,,Tier 3,0.75,39.7687,-83.2059,5736b829-d72e-4437-a359-e3eb5ae81460,,,,,,,,,,,,,,,,,,,
001cv00000AuYQ2,"Township Of Bennington, OH",Ohio,Municipality,Ali Cohen,3281,,Tier 3,0.75,40.2169,-82.6267,d176b2c5-f48b-4170-9fb3-f28671adfa6d,,,,,,,,,,,,,,,,,,,
001cv00000AuYQC,"Township Of Woodville, OH",Ohio,Municipality,Mihir Shah,3285,,Tier 3,0.75,41.4296,-83.3576,3da9f76a-6ef2-4577-8fdd-85bd3a83f364,,,,,,,,,,,,,,,,,,,
001cv00000AuYR7,"Township Of Waterford, OH",Ohio,Municipality,Mihir Shah,3536,,Tier 3,0.75,39.5425,-81.6407,a5c35c57-bd9f-49bc-b165-312dd27d7201,,,,,,,,,,,,,,,,,,,
001cv00000AuYRD,"Township Of Butler, OH",Ohio,Municipality,Mihir Shah,3542,,Tier 3,0.75,39.8587,-84.199,34ea4336-f33f-4485-8c19-c37fed1ef526,,,,,,,,,,,,,,,,,,,
001cv00000AuYRG,"Village Of Carey, OH",Ohio,Municipality,Ali Cohen,3546,,Tier 3,0.75,40.9526,-83.3824,678f7432-e9a5-4c60-968c-1a57fe762099,,,,,,,,,,,,,,,,,,,
001cv00000AuYRQ,"Township Of Sandusky, OH",Ohio,Municipality,Mihir Shah,3551,,Tier 3,0.75,41.4562,-82.7117,2faa9bde-518a-4263-8506-8ac69caf38e6,,,,,,,,,,,,,,,,,,,
001cv00000AuYSG,"Township Of Milan, OH",Ohio,Municipality,Ali Cohen,3591,Nurture,Tier 3,0.75,41.2976,-82.6055,6db89795-fff9-480b-ae24-eb7c9b5abc4c,Closed Lost,,,Ali Cohen,2/12/2026,2/5/2026,,,7,2026-02-12,,,,,4,3,,,
001cv00000AuYTO,"Township Of Claibourne, OH",Ohio,Municipality,Mihir Shah,3645,,Tier 3,0.75,40.4213,-83.3148,4c6fdb23-0ec4-4913-a9fe-993c4b18b6b5,,,,,,,,,,,,,,,,,,,
001cv00000AuYXR,"Village Of New Lebanon, OH",Ohio,Municipality,Ali Cohen,3790,,Tier 3,0.75,39.7453,-84.3849,d47a783c-1ae5-4d96-bd0e-7d3421a78ea8,,,,,,,,,,,,,,,,,,,
001cv00000AuYXS,"Township Of Meigs, OH",Ohio,Municipality,Mihir Shah,3790,,Tier 3,0.75,39.0874,-81.9971,3ac0d515-e151-4b5c-b492-b11a22143bc0,,,,,,,,,,,,,,,,,,,
001cv00000AuYac,"Township Of Henry, OH",Ohio,Municipality,Ali Cohen,4083,,Tier 3,0.75,41.209,-83.6987,e06e2f50-a8ef-45ad-abd3-b16cb359a466,,,,,,,,,,,,,,,,,,,
001cv00000AuYdV,"Township Of Huntsburg, OH",Ohio,Municipality,Ali Cohen,3657,,Tier 3,0.75,41.5348,-81.0518,9d31b5d7-d5f8-49f4-a046-1b2ab2a221e7,,,,,,,,,,,,,,,,,,,
001cv00000AuYdv,"Village Of Newcomerstown, OH",Ohio,Municipality,Ali Cohen,3668,,Tier 3,0.75,40.2723,-81.606,82a13f61-b152-480f-a4d1-abe09e1c98a1,,,,,,,,,,,,,,,,,,,
001cv00000AuYfI,"Township Of Columbia, OH",Ohio,Municipality,Mihir Shah,4234,,Tier 3,0.75,39.1692,-84.3949,d1d6de80-67bc-40db-963f-e6c9e544023d,,,,,,,,,,,,,,,,,,,
001cv00000AuYfa,"Village Of Mogadore, OH",Ohio,Municipality,Ali Cohen,3795,,Tier 3,0.75,41.0511,-81.3984,ffc3b96e-d74e-4acf-9e08-95577f75c347,,,,,,,,,3,2025-10-02,3,,,,,,,,
001cv00000AuYfm,"Township Of Hilliar, OH",Ohio,Municipality,Mihir Shah,3806,,Tier 3,0.75,40.3044,-82.6963,d299d5f7-17aa-45f9-b7e8-9a7c1aff7651,,,,,,,,,,,,,,,,,,,
001cv00000AuYfr,"Township Of Warren, OH",Ohio,Municipality,Mihir Shah,3808,,Tier 3,0.75,41.2376,-80.8184,83269351-4644-4490-b26d-722dd5165087,,,,,,,,,,,,,,,,,,,
001cv00000AuYfy,"Township Of Somers, OH",Ohio,Municipality,Mihir Shah,3813,,Tier 3,0.75,39.631,-84.627,bca394cf-f2a8-4b4e-8f00-8f8faa7be561,,,,,,,,,,,,,,,,,,,
001cv00000AuYg8,"Village Of Amberley, OH",Ohio,Municipality,Ali Cohen,3820,,Tier 3,0.75,39.2048,-84.428,1e0e7bb8-514f-41be-8aa3-fbec922eb403,,,,,,,,,2,2026-02-18,2,,,,,,,,
001cv00000AuYgQ,"Township Of Twinsburg, OH",Ohio,Municipality,Mihir Shah,3833,,Tier 3,0.75,41.3126,-81.4401,6f8432bc-5071-4d4f-a7f5-25c0dec6a7c3,,,,,,,,,,,,,,,,,,,
001cv00000AuYgT,"Village Of Bellaire, OH",Ohio,Municipality,Ali Cohen,3837,,Tier 3,0.75,40.0162,-80.7423,9c3cc3db-294f-4eca-8334-69f61b24df40,,,,,,,,,,,,,,,,,,,
001cv00000AuYgU,"Township Of Liverpool, OH",Ohio,Municipality,Ali Cohen,3837,,Tier 3,0.75,41.2377,-81.9313,9d578ef6-205e-4a19-ba4f-c168999ac5ba,,,,,,,,,,,,,,,,,,,
001cv00000AuYgm,"Township Of Paulding, OH",Ohio,Municipality,Mihir Shah,3854,,Tier 3,0.75,41.1381,-84.5805,b4b1c95b-6874-4979-b038-e3773665d03f,,,,,,,,,,,,,,,,,,,
001cv00000AuYgq,"Township Of Scioto (Delaware County), OH",Ohio,Municipality,Ali Cohen,3857,,Tier 3,0.75,40.2803,-83.1407,247b14b4-4df6-465a-b892-fc5cb594e8e1,,,,,,,,,10,2026-04-13,10,,,,,,,,
001cv00000AuYh4,"Village Of Swanton, OH",Ohio,Municipality,Mihir Shah,3870,,Tier 3,0.75,41.5887,-83.8911,1ce46b29-c11b-4c0f-996e-a290862a97e1,,,,,,,,,,,,,,,,,,,
001cv00000AuYhT,"Village Of Woodlawn, OH",Ohio,Municipality,Mihir Shah,3888,,Tier 3,0.75,39.252,-84.4702,7d0f3134-9117-4c58-aaaf-c07a83f78767,,,,,,,,,,,,,,,,,,,
001cv00000AuYhh,"Village Of Montpelier, OH",Ohio,Municipality,Mihir Shah,3899,,Tier 3,0.75,41.5845,-84.6055,4771569b-f21c-4c9a-b4fa-491def7943ce,,,,,,,,,,,,,,,,,,,
001cv00000AuYhl,"Township Of Gasper, OH",Ohio,Municipality,Mihir Shah,3904,,Tier 3,0.75,39.6839,-84.6584,6adfdcf8-3330-4ffb-874c-248b2acdfdb8,,,,,,,,,,,,,,,,,,,
001cv00000AuYhu,"Township Of Warren, OH",Ohio,Municipality,Mihir Shah,3910,,Tier 3,0.75,41.2376,-80.8184,d145bd61-a3c3-4080-bef9-db34f75749e8,,,,,,,,,,,,,,,,,,,
001cv00000AuYkr,"Township Of Trimble, OH",Ohio,Municipality,Mihir Shah,3961,,Tier 3,0.75,39.4848,-82.079,4a423501-f6f5-4540-93cc-dcd2983492e0,,,,,,,,,,,,,,,,,,,
001cv00000AuYky,"Township Of Sheffield, OH",Ohio,Municipality,Ali Cohen,3966,,Tier 3,0.75,41.4263,-82.077,22693ab5-898e-4736-a50f-35ce02126222,,,,,,,,,,,,,,,,,,,
001cv00000AuYl6,"Township Of Vienna, OH",Ohio,Municipality,Mihir Shah,3970,,Tier 3,0.75,41.2337,-80.6521,215b33d7-1526-47bc-aaba-ac2aada4b499,,,,,,,,,,,,,,,,,,,
001cv00000AuYl8,"Village Of South Russell, OH",Ohio,Municipality,Ali Cohen,3972,Implementation,Tier 3,0.75,41.4314,-81.3654,d53b550b-682e-4015-a60f-d57e185e2765,Closed Won,,,Emily Murnane,2/24/2026,2/19/2026,"$17,000",,,,,,,,,,,,
001cv00000AuYlG,"Village Of Barnesville, OH",Ohio,Municipality,Mihir Shah,3981,,Tier 3,0.75,39.9879,-81.1774,23a56fe4-daba-42d2-a83b-4801dc6042b7,,,,,,,,,,,,,,,,,,,
001cv00000AuYlH,"Village Of St Bernard, OH",Ohio,Municipality,Mihir Shah,3981,,Tier 3,0.75,39.1678,-84.4976,fc773b2d-07d6-4140-aef1-eec37b373ec4,,,,,,,,,,,,,,,,,,,
001cv00000AuYlb,"Township Of Walnut Creek, OH",Ohio,Municipality,Mihir Shah,3995,,Tier 3,0.75,40.5415,-81.7218,0429e982-4e9f-4c98-9d2d-2b00916ee7ff,,,,,,,,,,,,,,,,,,,
001cv00000AuYle,"Township Of Knox, OH",Ohio,Municipality,Ali Cohen,3997,,Tier 3,0.75,40.8698,-81.0092,ded3afa4-da0c-414b-912c-f0536b27e5e7,,,,,,,,,,,,,,,,,,,
001cv00000AuYm3,"Township Of Rush Creek, OH",Ohio,Municipality,Ali Cohen,4016,,Tier 3,0.75,39.7127,-82.4103,c8349a52-e418-41ad-a2dd-9091dcb5081a,,,,,,,,,,,,,,,,,,,
001cv00000AuYmR,"Township Of Smith, OH",Ohio,Municipality,Mihir Shah,4036,,Tier 3,0.75,40.9609,-81.0203,5e18fa8a-f6f9-4f66-bce3-76351d77f454,,,,,,,,,,,,,,,,,,,
001cv00000AuYn6,"Township Of Steubenville, OH",Ohio,Municipality,Ali Cohen,4073,,Tier 3,0.75,40.3859,-80.6379,0304a808-2da7-4591-a14d-9c906de5fa15,,,,,,,,,,,,,,,,,,,
001cv00000AuYnx,"Township Of Pike, OH",Ohio,Municipality,Mihir Shah,4107,,Tier 3,0.75,40.6958,-81.3619,52914338-f618-44fe-a0ec-1d4c66723648,,,,,,,,,,,,,,,,,,,
001cv00000AuYoJ,"Township Of Clearcreek (Fairfield County), OH",Ohio,Municipality,Ali Cohen,4130,,Tier 3,0.75,39.605,-82.8237,2a0cf9f4-7733-43e2-8650-074cce36d3a2,,,,,,,,,,,,,,,,,,,
001cv00000AuYog,"Village Of Waverly, OH",Ohio,Municipality,Ali Cohen,4146,,Tier 3,0.75,39.1267,-82.9855,2199e42c-1de3-4640-bb41-4d46ad61b385,,,,,,,,,2,2026-04-08,2,,,,,,,,
001cv00000AuYp7,"Village Of Sebring, OH",Ohio,Municipality,Mihir Shah,4177,,Tier 3,0.75,40.9228,-81.019,4434c6a9-5444-42bd-b8ea-b6018223cce8,,,,,,,,,,,,,,,,,,,
001cv00000AuYpd,"Township Of Gratis, OH",Ohio,Municipality,Mihir Shah,4208,,Tier 3,0.75,39.6478,-84.5272,957c4809-07c9-4703-931a-d5c8ea98ba4e,,,,,,,,,,,,,,,,,,,
001cv00000AuYq6,"Village Of Blanchester, OH",Ohio,Municipality,Ali Cohen,4230,,Tier 3,0.75,39.2931,-83.9888,21ec7111-29eb-4122-a8a2-d7d4d9a0b7e3,,,,,,,,,3,2026-04-09,3,,,,,,,,
001cv00000AuYr2,"Village Of Minerva, OH",Ohio,Municipality,Mihir Shah,3680,,Tier 3,0.75,40.7298,-81.1054,29ad7fab-39d5-4cb3-b1f9-9c27545d25f3,,,,,,,,,15,2026-01-14,15,,,,,,,,
001cv00000AuYrN,"Township Of Catawba Island, OH",Ohio,Municipality,Mihir Shah,3691,,Tier 3,0.75,41.5853,-82.8369,30b5f2aa-4991-4b14-a7e4-4446ec9710ff,,,,,,,,,1,2026-04-09,1,,,,,,,,
001cv00000AuYrR,"Village Of Greenhills, OH",Ohio,Municipality,Ali Cohen,3693,,Tier 3,0.75,39.2672,-84.5234,8f237074-4af0-4531-8cea-53c8146241fe,,,,,,,,,,,,,,,,,,,
001cv00000AuYrU,"Township Of German, OH",Ohio,Municipality,Mihir Shah,3694,,Tier 3,0.75,39.6211,-84.4173,35a82e63-136a-4e82-87a0-0c7538b22fe7,,,,,,,,,,,,,,,,,,,
001cv00000AuYre,"Village Of Yellow Springs, OH",Ohio,Municipality,Ali Cohen,3702,Open Opportunity,Tier 3,0.75,39.8064,-83.8869,516055c7-648f-479c-87f2-0f42d155ca92,Open,Initial Interest,Top of Funnel,Emily Murnane,,10/8/2025,,,17,2026-02-17,17,,,,,,,,
001cv00000AuYrq,"Village Of Richfield, OH",Ohio,Municipality,Mihir Shah,3709,,Tier 3,0.75,41.2398,-81.6382,0613c127-d3e4-4c7b-9e3f-e1c72cfac08d,,,,,,,,,,,,,,,,,,,
001cv00000AuYrs,"Township Of Lanier, OH",Ohio,Municipality,Mihir Shah,3711,,Tier 3,0.75,39.7094,-84.5432,3b3f716c-ab33-4676-9dc9-ab6ab29e43e7,,,,,,,,,,,,,,,,,,,
001cv00000AuYs1,"Township Of Pike, OH",Ohio,Municipality,Mihir Shah,3716,,Tier 3,0.75,40.6958,-81.3619,f53eedb8-9155-4e5a-a8eb-3d5e7839005c,,,,,,,,,,,,,,,,,,,
001cv00000AuYsA,"Township Of Southington, OH",Ohio,Municipality,Ali Cohen,3726,,Tier 3,0.75,41.3084,-80.9559,d7864f60-5f90-468e-bf14-48378071e633,,,,,,,,,,,,,,,,,,,
001cv00000AuYsF,"Township Of Silvercreek, OH",Ohio,Municipality,Mihir Shah,3734,,Tier 3,0.75,40.5764,-83.6783,739efec3-80d5-4ae5-a200-c3fa8fca9655,,,,,,,,,,,,,,,,,,,
001cv00000AuYsP,"Village Of Wintersville, OH",Ohio,Municipality,Ali Cohen,3745,,Tier 3,0.75,40.3753,-80.7037,1ed4a2cd-5b57-40bc-8c92-8b68d253f554,,,,,,,,,,,,,,,,,,,
001cv00000AuYt5,"Village Of South Point, OH",Ohio,Municipality,Ali Cohen,3772,,Tier 3,0.75,38.4179,-82.5863,8e8a27fa-28ee-48eb-a332-2cc53fb16797,,,,,,,,,,,,,,,,,,,
001cv00000AuYt7,"Village Of Golf Manor, OH",Ohio,Municipality,Mihir Shah,3776,,Tier 3,0.75,39.1873,-84.4463,0cb7f698-b4c0-424c-8c08-77d3f7ab26d6,,,,,,,,,,,,,,,,,,,
001cv00000AuYu8,"Township Of Marietta, OH",Ohio,Municipality,Mihir Shah,4247,,Tier 3,0.75,39.4154,-81.4548,0ad53ecf-b8d8-4719-b5ff-167c7f5d47fb,,,,,,,,,,,,,,,,,,,
001cv00000AuYuG,"Village Of West Jefferson, OH",Ohio,Municipality,Mihir Shah,4253,,Tier 3,0.75,39.9448,-83.2688,c6b653af-03f7-4619-82c0-dd5b5502c054,,,,,,,,,1,2025-10-01,1,,,,,,,,
001cv00000AuYuH,"Township Of Marlboro, OH",Ohio,Municipality,Mihir Shah,4253,,Tier 3,0.75,40.9523,-81.2146,acd59cf4-8f7e-44d8-9ac4-6ed2394d9e0c,,,,,,,,,,,,,,,,,,,
001cv00000AuYuK,"Township Of Chagrin Falls, OH",Ohio,Municipality,Mihir Shah,4257,,Tier 3,0.75,41.4299,-81.3911,6056b9a6-1686-472a-9efc-633f57870d7a,,,,,,,,,,,,,,,,,,,
001cv00000AuYuT,"Village Of Bluffton, OH",Ohio,Municipality,Ali Cohen,4268,,Tier 3,0.75,40.8953,-83.8888,3becb714-2ac1-4b01-9ff6-bb17bdd571e7,,,,,,,,,4,2025-10-08,4,,,,,,,,
001cv00000AuYv6,"Township Of Knox, OH",Ohio,Municipality,Ali Cohen,4300,,Tier 3,0.75,40.8698,-81.0092,15071114-fe61-490d-adac-cf3f590fe300,,,,,,,,,,,,,,,,,,,
001cv00000AuYvH,"Village Of Sheffield, OH",Ohio,Municipality,Ali Cohen,4312,,Tier 3,0.75,41.4263,-82.077,48bb0fa8-342f-44a5-b91b-688bc7041a1b,,,,,,,,,1,2025-10-01,1,,,,,,,,
001cv00000AuYvi,"Village Of Greenfield, OH",Ohio,Municipality,Mihir Shah,4335,,Tier 3,0.75,39.352,-83.3827,65e625a8-c7ac-49b7-87b8-e34cb9c7bf0b,,,,,,,,,,,,,,,,,,,
001cv00000AuYvr,"Village Of Cedarville, OH",Ohio,Municipality,Mihir Shah,4340,,Tier 3,0.75,39.7442,-83.8085,1ced360a-4f01-4e45-bc88-148493511919,,,,,,,,,,,,,,,,,,,
001cv00000AuYvx,"Village Of Mount Orab, OH",Ohio,Municipality,Mihir Shah,4345,,Tier 3,0.75,39.0276,-83.9197,57af82e1-e071-4f57-8605-a2d4ad19626c,,,,,,,,,,,,,,,,,,,
001cv00000AuYw5,"Township Of Muskingum, OH",Ohio,Municipality,Mihir Shah,4352,,Tier 3,0.75,39.9478,-81.9535,89b89bb9-8629-4068-a944-171b3eb4791f,,,,,,,,,,,,,,,,,,,
001cv00000AuYw8,"Township Of Reading, OH",Ohio,Municipality,Mihir Shah,4355,,Tier 3,0.75,39.2237,-84.4422,737bb055-89cc-4552-a673-33184601426a,,,,,,,,,,,,,,,,,,,
001cv00000AuYwR,"Township Of Burton, OH",Ohio,Municipality,Mihir Shah,4382,,Tier 3,0.75,41.4704,-81.1449,f54b7a17-0ca7-4ae7-81ef-110cdf7f062f,,,,,,,,,,,,,,,,,,,
001cv00000AuYxd,"Village Of Ottawa, OH",Ohio,Municipality,Ali Cohen,4411,,Tier 3,0.75,41.0192,-84.0472,fa854cb3-d112-4a1d-a43d-68e518a721a9,,,,,,,,,,,,,,,,,,,
001cv00000AuYxj,"Township Of Wadsworth, OH",Ohio,Municipality,Mihir Shah,4417,,Tier 3,0.75,41.0256,-81.7299,7e6ce71f-1164-4453-9652-86c5b23c91e8,,,,,,,,,,,,,,,,,,,
001cv00000AuYxo,"Township Of Elkrun, OH",Ohio,Municipality,Mihir Shah,4418,,Tier 3,0.75,40.7648,-80.6993,dbae4def-2dce-43bc-9bc5-04fb120c71cb,,,,,,,,,,,,,,,,,,,
001cv00000AuYxy,"Township Of Sugar Creek, OH",Ohio,Municipality,Ali Cohen,4424,,Tier 3,0.75,39.3823,-82.079,d895d301-37d2-419f-8644-81d65d1e6109,,,,,,,,,,,,,,,,,,,
001cv00000AuYy0,"Village Of Plain City, OH",Ohio,Municipality,Mihir Shah,4425,,Tier 3,0.75,40.1076,-83.2674,9bd28fd1-226e-459b-93c4-3a56b4a6ff08,,,,,,,,,14,2026-04-22,14,,,,,,,,
001cv00000AuYyR,"Village Of Georgetown, OH",Ohio,Municipality,Ali Cohen,4453,,Tier 3,0.75,38.8645,-83.9041,55d006a0-2bd1-4d73-a16f-f26ecb393531,,,,,,,,,,,,,,,,,,,
001cv00000AuYym,"Township Of Parkman, OH",Ohio,Municipality,Mihir Shah,4473,,Tier 3,0.75,41.3706,-81.0651,f49872a7-88ec-4d75-a03b-ec628a4edd64,,,,,,,,,,,,,,,,,,,
001cv00000AuYyv,"Village Of Crestline, OH",Ohio,Municipality,Ali Cohen,4488,,Tier 3,0.75,40.7876,-82.7366,131844a3-884b-4d7a-8352-25c9bd13799a,,,,,,,,,,,,,,,,,,,
001cv00000AuYz1,"Village Of Archbold, OH",Ohio,Municipality,Mihir Shah,4497,,Tier 3,0.75,41.5214,-84.3072,0129fb16-39e0-42ed-adff-6d21b66c65d0,,,,,,,,,,,,,,,,,,,
001cv00000AuYzN,"Township Of Hocking, OH",Ohio,Municipality,Mihir Shah,4512,,Tier 3,0.75,39.4909,-82.4753,797b3327-de81-44d2-9590-eeacae242487,,,,,,,,,,,,,,,,,,,
001cv00000AuYzO,"Township Of Stokes, OH",Ohio,Municipality,Mihir Shah,4513,,Tier 3,0.75,40.4971,-83.9533,3051d863-bc56-4a4d-93e6-2127f27bafc2,,,,,,,,,,,,,,,,,,,
001cv00000AuYzT,"Township Of Chardon, OH",Ohio,Municipality,Ali Cohen,4522,,Tier 3,0.75,41.5787,-81.2133,97439ac0-f1d0-4ab3-ad42-92e3c6d29360,,,,,,,,,,,,,,,,,,,
001cv00000AuYzc,"Township Of Salt Creek, OH",Ohio,Municipality,Mihir Shah,4531,,Tier 3,0.75,39.5321,-82.7994,225efe61-f6f2-4eea-b090-22e2ee271fa8,,,,,,,,,,,,,,,,,,,
001cv00000AuYzp,"Village Of Newton Falls, OH",Ohio,Municipality,Ali Cohen,4543,,Tier 3,0.75,41.1884,-80.9781,329ff818-3877-40b6-80bd-ca65aa8f895d,,,,,,,,,8,2025-12-17,8,,,,,,,,
001cv00000AuYzs,"Township Of Middlefield, OH",Ohio,Municipality,Mihir Shah,4545,,Tier 3,0.75,41.4811,-81.0423,a4011762-1c4c-4a54-8522-d467d7cc252f,,,,,,,,,,,,,,,,,,,
001cv00000AuZ7p,"City Of Deer Park, OH",Ohio,Municipality,Mihir Shah,5354,Open Opportunity,Tier 3,0.75,39.2053,-84.3947,3bbc021d-077f-4ed1-8ce4-b3cf808f75ec,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/3/2025,,,7,2026-05-19,6,,1,,,,,,
001cv00000AuZ7v,"Township Of Mead, OH (Belmont County)",Ohio,Municipality,Mihir Shah,5388,,Tier 3,0.75,,,56f25fd8-1553-4d92-a675-15d6ff37b295,,,,,,,,,2,2026-05-07,,,2,,,,,,
001cv00000AuZ83,"Village Of Reminderville, OH",Ohio,Municipality,Ali Cohen,5415,,Tier 3,0.75,41.3459,-81.3951,467f2bcf-6b12-4b58-8558-0bb85212ce03,,,,,,,,,7,2025-09-18,7,,,,,,,,
001cv00000AuZ8E,"Township Of Salisbury, OH",Ohio,Municipality,Mihir Shah,5445,,Tier 3,0.75,39.0712,-82.0625,50ec716c-5f00-4ba5-a59b-fc986c34d74a,,,,,,,,,,,,,,,,,,,
